IQQ,ANF,LSQ,ZCO,IPC,767
SCL,LSQ,CCP,PMC,ZOS,777
ANF,CCP,IPC,WCH,LSC,BAE146
LSQ,IPC,ZOS,ZAL,ZCO,DC8
CCP,ZOS,LSC,CPO,PMC,F50
IPC,LSC,ZCO,ZPC,WCH,MD11
ZOS,ZCO,PMC,ESR,ZAL,A400M
LSC,PMC,WCH,PNT,CPO,C212
ZCO,WCH,ZAL,WPR,ZPC,V22
PMC,ZAL,CPO,WPU,ESR,BB1
WCH,CPO,ZPC,PEK,PNT,BA10
ZAL,ZPC,ESR,HLD,WPR,SIS99
CPO,ESR,PNT,TSN,WPU,SAH
ZPC,PNT,WPR,TYN,PEK,A319
ESR,WPR,WPU,CAN,HLD,A320
PNT,WPU,PEK,CSX,TSN,A321
WPR,PEK,HLD,KWL,TYN,A330
WPU,HLD,TSN,NNG,CAN,737
PEK,TSN,TYN,SZX,CSX,747
HLD,TYN,CAN,CGO,KWL,757
TSN,CAN,CSX,WUH,NNG,767
TYN,CSX,KWL,ZGC,SZX,777
CAN,KWL,NNG,XIY,CGO,BAE146
CSX,NNG,SZX,KMG,WUH,DC8
KWL,SZX,CGO,XMN,ZGC,F50
NNG,CGO,WUH,KHN,XIY,MD11
SZX,WUH,ZGC,FOC,KMG,A400M
CGO,ZGC,XIY,HGH,XMN,C212
WUH,XIY,KMG,NGB,KHN,V22
ZGC,KMG,XMN,NKG,FOC,BB1
XIY,XMN,KHN,HFE,HGH,BA10
KMG,KHN,FOC,TAO,NGB,SIS99
XMN,FOC,HGH,SHA,NKG,SAH
KHN,HGH,NGB,YNT,HFE,A319
FOC,NGB,NKG,CKG,TAO,A320
HGH,NKG,HFE,KWE,SHA,A321
NGB,HFE,TAO,CTU,YNT,A330
NKG,TAO,SHA,XIC,CKG,737
HFE,SHA,YNT,KHG,KWE,747
TAO,YNT,CKG,HTN,CTU,757
SHA,CKG,KWE,URC,XIC,767
YNT,KWE,CTU,HRB,KHG,777
CKG,CTU,XIC,DLC,HTN,BAE146
KWE,XIC,KHG,PVG,URC,DC8
CTU,KHG,HTN,SYX,HRB,F50
XIC,HTN,URC,LJG,DLC,MD11
KHG,URC,HRB,DLU,PVG,A400M
HTN,HRB,DLC,JHG,SYX,C212
URC,DLC,PVG,INC,LJG,V22
HRB,PVG,SYX,LXA,DLU,BB1
DLC,SYX,LJG,TNA,JHG,BA10
PVG,LJG,DLU,CZX,INC,SIS99
SYX,DLU,JHG,YBP,LXA,SAH
LJG,JHG,INC,HAK,TNA,A319
DLU,INC,LXA,SHE,CZX,A320
JHG,LXA,TNA,DOY,YBP,A321
INC,TNA,CZX,LYA,HAK,A330
LXA,CZX,YBP,XUZ,SHE,737
TNA,YBP,HAK,JZH,DOY,747
CZX,HAK,SHE,SWA,LYA,757
YBP,SHE,DOY,DNH,XUZ,767
HAK,DOY,LYA,MDG,JZH,777
SHE,LYA,XUZ,CGQ,SWA,BAE146
DOY,XUZ,JZH,NTG,DNH,DC8
LYA,JZH,SWA,NAY,MDG,F50
XUZ,SWA,DNH,CIF,CGQ,MD11
JZH,DNH,MDG,CIH,NTG,A400M
SWA,MDG,CGQ,DAT,NAY,C212
DNH,CGQ,NTG,HET,CIF,V22
MDG,NTG,NAY,BAV,CIH,BB1
CGQ,NAY,CIF,SJW,DAT,BA10
NTG,CIF,CIH,TGO,HET,SIS99
NAY,CIH,DAT,HLH,BAV,SAH
CIF,DAT,HET,XIL,SJW,A319
CIH,HET,BAV,BHY,TGO,A320
DAT,BAV,SJW,CGD,HLH,A321
HET,SJW,TGO,DYG,XIL,A330
BAV,TGO,HLH,MXZ,BHY,737
SJW,HLH,XIL,ZUH,CGD,747
TGO,XIL,BHY,LZH,DYG,757
HLH,BHY,CGD,ZHA,MXZ,767
XIL,CGD,DYG,ENH,ZUH,777
BHY,DYG,MXZ,NNY,LZH,BAE146
CGD,MXZ,ZUH,XFN,ZHA,DC8
DYG,ZUH,LZH,YIH,ENH,F50
MXZ,LZH,ZHA,AKA,NNY,MD11
ZUH,ZHA,ENH,GOQ,XFN,A400M
LZH,ENH,NNY,HZG,YIH,C212
ZHA,NNY,XFN,IQN,AKA,V22
ENH,XFN,YIH,XNN,GOQ,BB1
NNY,YIH,AKA,ENY,HZG,BA10
XFN,AKA,GOQ,UYN,IQN,SIS99
YIH,GOQ,HZG,DIG,XNN,SAH
AKA,HZG,IQN,LUM,ENY,A319
GOQ,IQN,XNN,SYM,UYN,A320
HZG,XNN,ENY,ZAT,DIG,A321
IQN,ENY,UYN,KOW,LUM,A330
XNN,UYN,DIG,JDZ,SYM,737
ENY,DIG,LUM,JIU,ZAT,747
UYN,LUM,SYM,JUZ,KOW,757
DIG,SYM,ZAT,LYG,JDZ,767
LUM,ZAT,KOW,HYN,JIU,777
SYM,KOW,JDZ,LYI,JUZ,BAE146
ZAT,JDZ,JIU,JJN,LYG,DC8
KOW,JIU,JUZ,TXN,HYN,F50
JDZ,JUZ,LYG,WEF,LYI,MD11
JIU,LYG,HYN,WEH,JJN,A400M
JUZ,HYN,LYI,WUX,TXN,C212
LYG,LYI,JJN,WUS,WEF,V22
HYN,JJN,TXN,WNZ,WEH,BB1
LYI,TXN,WEF,YNZ,WUX,BA10
JJN,WEF,WEH,YIW,WUS,SIS99
TXN,WEH,WUX,HSN,WNZ,SAH
WEF,WUX,WUS,BPX,YNZ,A319
WEH,WUS,WNZ,DAX,YIW,A320
WUX,WNZ,YNZ,GYS,HSN,A321
WUS,YNZ,YIW,LZO,BPX,A330
WNZ,YIW,HSN,MIG,DAX,737
YNZ,HSN,BPX,NAO,GYS,747
YIW,BPX,DAX,LZY,LZO,757
HSN,DAX,GYS,WXN,MIG,767
BPX,GYS,LZO,AKU,NAO,777
DAX,LZO,MIG,IQM,LZY,BAE146
GYS,MIG,NAO,KCA,WXN,DC8
LZO,NAO,LZY,KRL,AKU,F50
MIG,LZY,WXN,KRY,IQM,MD11
NAO,WXN,AKU,YIN,KCA,A400M
LZY,AKU,IQM,HEK,KRL,C212
WXN,IQM,KCA,JMU,KRY,V22
AKU,KCA,KRL,JNZ,YIN,BB1
IQM,KRL,KRY,NDG,HEK,BA10
KCA,KRY,YIN,YNJ,JMU,SIS99
KRL,YIN,HEK,AQG,JNZ,SAH
KRY,HEK,JMU,JGS,NDG,A319
YIN,JMU,JNZ,SHP,YNJ,A320
HEK,JNZ,NDG,YCU,AQG,A321
JMU,NDG,YNJ,LHW,JGS,A330
JNZ,YNJ,AQG,JGN,SHP,737
NDG,AQG,JGS,DDG,YCU,747
YNJ,JGS,SHP,DSN,LHW,757
AQG,SHP,YCU,PZI,JGN,767
JGS,YCU,LHW,JNG,DDG,777
SHP,LHW,JGN,OHE,DSN,BAE146
YCU,JGN,DDG,DAQ,PZI,DC8
LHW,DDG,DSN,CHG,JNG,F50
JGN,DSN,PZI,TCG,OHE,MD11
DDG,PZI,JNG,WUZ,DAQ,A400M
DSN,JNG,OHE,HMI,CHG,C212
PZI,OHE,DAQ,AAT,TCG,V22
JNG,DAQ,CHG,HHA,WUZ,BB1
OHE,CHG,TCG,NZH,HMI,BA10
DAQ,TCG,WUZ,WUA,AAT,SIS99
CHG,WUZ,HMI,TEN,HHA,SAH
TCG,HMI,AAT,KNC,NZH,A319
WUZ,AAT,HHA,SIA,WUA,A320
HMI,HHA,NZH,FUO,TEN,A321
AAT,NZH,WUA,HUZ,KNC,A330
HHA,WUA,TEN,FUG,SIA,737
NZH,TEN,KNC,LCX,FUO,747
WUA,KNC,SIA,BSD,HUZ,757
TEN,SIA,FUO,ACX,FUG,767
KNC,FUO,HUZ,HZH,LCX,777
SIA,HUZ,FUG,HJJ,BSD,BAE146
FUO,FUG,LCX,LNJ,ACX,DC8
HUZ,LCX,BSD,WNH,HZH,F50
FUG,BSD,ACX,TCZ,HJJ,MD11
LCX,ACX,HZH,YUS,LNJ,A400M
BSD,HZH,HJJ,HIA,WNH,C212
ACX,HJJ,LNJ,NGQ,TCZ,V22
HZH,LNJ,WNH,ZHY,YUS,BB1
HJJ,WNH,TCZ,AEB,HIA,BA10
LNJ,TCZ,YUS,KJI,NGQ,SIS99
WNH,YUS,HIA,GZS,ZHY,SAH
TCZ,HIA,NGQ,HDG,AEB,A319
YUS,NGQ,ZHY,JXA,KJI,A320
HIA,ZHY,AEB,RKZ,GZS,A321
NGQ,AEB,KJI,BJS,HDG,A330
ZHY,KJI,GZS,RLK,JXA,737
AEB,GZS,HDG,JIQ,RKZ,747
KJI,HDG,JXA,NBS,BJS,757
GZS,JXA,RKZ,LLF,RLK,767
HDG,RKZ,BJS,TVS,JIQ,777
JXA,BJS,RLK,YTY,NBS,BAE146
RKZ,RLK,JIQ,THQ,LLF,DC8
BJS,JIQ,NBS,KGT,TVS,F50
RLK,NBS,LLF,TLQ,YTY,MD11
JIQ,LLF,TVS,GYU,THQ,A400M
NBS,TVS,YTY,CNI,KGT,C212
LLF,YTY,THQ,JGD,TLQ,V22
TVS,THQ,KGT,BFJ,GYU,BB1
YTY,KGT,TLQ,YIC,CNI,BA10
THQ,TLQ,GYU,LLV,JGD,SIS99
KGT,GYU,CNI,DCY,BFJ,SAH
TLQ,CNI,JGD,GXH,YIC,A319
GYU,JGD,BFJ,NLT,LLV,A320
CNI,BFJ,YIC,XCH,DCY,A321
JGD,YIC,LLV,CCK,GXH,A330
BFJ,LLV,DCY,AXM,NLT,737
YIC,DCY,GXH,PUU,XCH,747
LLV,GXH,NLT,BGA,CCK,757
DCY,NLT,XCH,BOG,AXM,767
GXH,XCH,CCK,BAQ,PUU,777
NLT,CCK,AXM,BSC,BGA,BAE146
XCH,AXM,PUU,BUN,BOG,DC8
CCK,PUU,BGA,CUC,BAQ,F50
AXM,BGA,BOG,CTG,BSC,MD11
PUU,BOG,BAQ,CLO,BUN,A400M
BGA,BAQ,BSC,TCO,CUC,C212
BOG,BSC,BUN,CZU,CTG,V22
BAQ,BUN,CUC,EJA,CLO,BB1
BSC,CUC,CTG,FLA,TCO,BA10
BUN,CTG,CLO,GPI,CZU,SIS99
CUC,CLO,TCO,IBE,EJA,SAH
CTG,TCO,CZU,IPI,FLA,A319
CLO,CZU,EJA,LET,GPI,A320
TCO,EJA,FLA,EOH,IBE,A321
CZU,FLA,GPI,MGN,IPI,A330
EJA,GPI,IBE,MTR,LET,737
FLA,IBE,IPI,MVP,EOH,747
GPI,IPI,LET,MZL,MGN,757
IBE,LET,EOH,NVA,MTR,767
IPI,EOH,MGN,OCV,MVP,777
LET,MGN,MTR,OTU,MZL,BAE146
EOH,MTR,MVP,PCR,NVA,DC8
MGN,MVP,MZL,PEI,OCV,F50
MTR,MZL,NVA,PPN,OTU,MD11
MVP,NVA,OCV,PSO,PCR,A400M
MZL,OCV,OTU,PVA,PEI,C212
NVA,OTU,PCR,MDE,PPN,V22
OCV,PCR,PEI,RCH,PSO,BB1
OTU,PEI,PPN,SJE,PVA,BA10
PCR,PPN,PSO,SMR,MDE,SIS99
PEI,PSO,PVA,ADZ,RCH,SAH
PPN,PVA,MDE,SVI,SJE,A319
PSO,MDE,RCH,TME,SMR,A320
PVA,RCH,SJE,AUC,ADZ,A321
MDE,SJE,SMR,UIB,SVI,A330
RCH,SMR,ADZ,ULQ,TME,737
SJE,ADZ,SVI,VUP,AUC,747
SMR,SVI,TME,VVC,UIB,757
ADZ,TME,AUC,EYP,ULQ,767
SVI,AUC,UIB,TCD,VUP,777
TME,UIB,ULQ,APO,VVC,BAE146
AUC,ULQ,VUP,PDA,EYP,DC8
UIB,VUP,VVC,NQU,TCD,F50
ULQ,VVC,EYP,LPD,APO,MD11
VUP,EYP,TCD,LQM,PDA,A400M
VVC,TCD,APO,GLJ,NQU,C212
EYP,APO,PDA,CRC,LPD,V22
TCD,PDA,NQU,ACR,LQM,BB1
APO,NQU,LPD,ACD,GLJ,BA10
PDA,LPD,LQM,RVE,CRC,SIS99
NQU,LQM,GLJ,LCR,ACR,SAH
LPD,GLJ,CRC,LMC,ACD,A319
LQM,CRC,ACR,VGZ,RVE,A320
GLJ,ACR,ACD,EBG,LCR,A321
CRC,ACD,RVE,CAQ,LMC,A330
ACR,RVE,LCR,COG,VGZ,737
ACD,LCR,LMC,TLU,EBG,747
RVE,LMC,VGZ,CPB,CAQ,757
LCR,VGZ,EBG,HAH,COG,767
LMC,EBG,CAQ,NWA,TLU,777
VGZ,CAQ,COG,AJN,CPB,BAE146
EBG,COG,TLU,YVA,HAH,DC8
CAQ,TLU,CPB,BZV,NWA,F50
COG,CPB,HAH,FTX,AJN,MD11
TLU,HAH,NWA,OUE,YVA,A400M
CPB,NWA,AJN,PNR,BZV,C212
HAH,AJN,YVA,FIH,FTX,V22
NWA,YVA,BZV,NLO,OUE,BB1
AJN,BZV,FTX,MNB,PNR,BA10
YVA,FTX,OUE,FDU,FIH,SIS99
BZV,OUE,PNR,KKW,NLO,SAH
FTX,PNR,FIH,MDK,MNB,A319
OUE,FIH,NLO,BDT,FDU,A320
PNR,NLO,MNB,GMA,KKW,A321
FIH,MNB,FDU,LIQ,MDK,A330
NLO,FDU,KKW,FKI,BDT,737
MNB,KKW,MDK,IRP,GMA,747
FDU,MDK,BDT,BUX,LIQ,757
KKW,BDT,GMA,BKY,FKI,767
MDK,GMA,LIQ,GOM,IRP,777
BDT,LIQ,FKI,KND,BUX,BAE146
GMA,FKI,IRP,FBM,BKY,DC8
LIQ,IRP,BUX,KWZ,GOM,F50
FKI,BUX,BKY,FMI,KND,MD11
IRP,BKY,GOM,KMN,FBM,A400M
BUX,GOM,KND,KGA,KWZ,C212
BKY,KND,FBM,MJM,FMI,V22
GOM,FBM,KWZ,PFR,KMN,BB1
KND,KWZ,FMI,LJA,KGA,BA10
FBM,FMI,KMN,TSH,MJM,SIS99
KWZ,KMN,KGA,BSU,PFR,SAH
FMI,KGA,MJM,KRZ,LJA,A319
KMN,MJM,PFR,NIO,TSH,A320
KGA,PFR,LJA,INO,BSU,A321
MJM,LJA,TSH,MAT,KRZ,A330
PFR,TSH,BSU,BOA,NIO,737
LJA,BSU,KRZ,DIS,INO,747
TSH,KRZ,NIO,KGN,MAT,757
BSU,NIO,INO,AIT,BOA,767
KRZ,INO,MAT,RAR,DIS,777
NIO,MAT,BOA,PYE,KGN,BAE146
INO,BOA,DIS,MOI,AIT,DC8
MAT,DIS,KGN,MUK,RAR,F50
BOA,KGN,AIT,MHX,PYE,MD11
DIS,AIT,RAR,MGS,MOI,A400M
KGN,RAR,PYE,AIU,MUK,C212
AIT,PYE,MOI,OTR,MHX,V22
RAR,MOI,MUK,GLF,MGS,BB1
PYE,MUK,MHX,LIR,AIU,BA10
MOI,MHX,MGS,LIO,OTR,SIS99
MUK,MGS,AIU,NOB,GLF,SAH
MHX,AIU,OTR,SJO,LIR,A319
MGS,OTR,GLF,PMZ,LIO,A320
AIU,GLF,LIR,XQP,NOB,A321
OTR,LIR,LIO,PLD,SJO,A330
GLF,LIO,NOB,SYQ,PMZ,737
LIR,NOB,SJO,PJM,XQP,747
LIO,SJO,PMZ,PBP,PLD,757
NOB,PMZ,XQP,TNO,SYQ,767
SJO,XQP,PLD,BCL,PJM,777
PMZ,PLD,SYQ,TTQ,PBP,BAE146
XQP,SYQ,PJM,DRK,TNO,DC8
PLD,PJM,PBP,TMU,BCL,F50
SYQ,PBP,TNO,FON,TTQ,MD11
PJM,TNO,BCL,RIK,DRK,A400M
PBP,BCL,TTQ,CSC,TMU,C212
TNO,TTQ,DRK,ABJ,FON,V22
BCL,DRK,TMU,BYK,RIK,A319
TTQ,TMU,FON,DJO,CSC,A320
DRK,FON,RIK,HGO,ABJ,A321
TMU,RIK,CSC,MJC,BYK,A330
FON,CSC,ABJ,SPY,DJO,737
RIK,ABJ,BYK,ASK,HGO,747
CSC,BYK,DJO,DBV,MJC,757
ABJ,DJO,HGO,OSI,SPY,767
BYK,HGO,MJC,PUY,ASK,777
DJO,MJC,SPY,RJK,DBV,BAE146
HGO,SPY,ASK,SPU,OSI,DC8
MJC,ASK,DBV,ZAG,PUY,F50
SPY,DBV,OSI,ZAD,RJK,MD11
ASK,OSI,PUY,BWK,SPU,A400M
DBV,PUY,RJK,LSZ,ZAG,C212
OSI,RJK,SPU,BCA,ZAD,V22
PUY,SPU,ZAG,BYM,BWK,BB1
RJK,ZAG,ZAD,AVI,LSZ,BA10
SPU,ZAD,BWK,CFG,BCA,SIS99
ZAG,BWK,LSZ,CYO,BYM,SAH
ZAD,LSZ,BCA,CMW,AVI,A319
BWK,BCA,BYM,SCU,CFG,A320
LSZ,BYM,AVI,GAO,CYO,A321
BCA,AVI,CFG,HAV,CMW,A330
BYM,CFG,CYO,HOG,SCU,737
AVI,CYO,CMW,LCL,GAO,747
CFG,CMW,SCU,MOA,HAV,757
CYO,SCU,GAO,MZO,HOG,767
CMW,GAO,HAV,GER,LCL,777
SCU,HAV,HOG,SNU,MOA,BAE146
GAO,HOG,LCL,VRA,MZO,DC8
HAV,LCL,MOA,VTU,GER,F50
HOG,MOA,MZO,TND,SNU,MD11
LCL,MZO,GER,CCC,VRA,A400M
MOA,GER,SNU,LCA,VTU,C212
MZO,SNU,VRA,PFO,TND,V22
GER,VRA,VTU,AKT,CCC,BB1
SNU,VTU,TND,ECN,LCA,BA10
VRA,TND,CCC,NIC,PFO,SIS99
VTU,CCC,LCA,KLV,AKT,SAH
TND,LCA,PFO,OSR,ECN,A319
CCC,PFO,AKT,PED,NIC,A320
LCA,AKT,ECN,PRV,KLV,A321
PFO,ECN,NIC,PRG,OSR,A330
AKT,NIC,KLV,BRQ,PED,737
ECN,KLV,OSR,LKS,PRV,747
NIC,OSR,PED,XYG,PRG,757
KLV,PED,PRV,XYJ,BRQ,767
OSR,PRV,PRG,AAR,LKS,777
PED,PRG,BRQ,BLL,XYG,BAE146
PRV,BRQ,LKS,CPH,XYJ,DC8
PRG,LKS,XYG,EBJ,AAR,F50
BRQ,XYG,XYJ,KRP,BLL,MD11
LKS,XYJ,AAR,ODE,CPH,A400M
XYG,AAR,BLL,RKE,EBJ,C212
XYJ,BLL,CPH,RNN,KRP,V22
AAR,CPH,EBJ,SGD,ODE,BB1
BLL,EBJ,KRP,SKS,RKE,BA10
CPH,KRP,ODE,TED,RNN,SIS99
EBJ,ODE,RKE,STA,SGD,SAH
KRP,RKE,RNN,AAL,SKS,A319
ODE,RNN,SGD,CNL,TED,A320
RKE,SGD,SKS,ZGH,STA,A321
RNN,SKS,TED,ROD,AAL,A330
SGD,TED,STA,JIB,CNL,737
SKS,STA,AAL,OBC,ZGH,747
TED,AAL,CNL,TDJ,ROD,757
STA,CNL,ZGH,DCF,JIB,767
AAL,ZGH,ROD,DOM,OBC,777
CNL,ROD,JIB,EPS,TDJ,BAE146
ZGH,JIB,OBC,BRX,DCF,DC8
ROD,OBC,TDJ,LRM,DOM,F50
JIB,TDJ,DCF,PUJ,EPS,MD11
OBC,DCF,DOM,POP,BRX,A400M
TDJ,DOM,EPS,SDQ,LRM,C212
DCF,EPS,BRX,STI,PUJ,V22
DOM,BRX,LRM,JBQ,POP,BB1
EPS,LRM,PUJ,AZS,SDQ,BA10
BRX,PUJ,POP,COZ,STI,SIS99
AZS,HEX,DIL,GYE,OCC,SAH
COZ,DIL,ATF,XMS,CUE,A319
HEX,ATF,OCC,MCH,GPS,A320
DIL,OCC,CUE,MEC,GYE,A321
ATF,CUE,GPS,PVO,XMS,A330
OCC,GPS,GYE,UIO,MCH,737
CUE,GYE,XMS,SNC,MEC,747
GPS,XMS,MCH,TPC,PVO,757
GYE,MCH,MEC,TUA,UIO,767
XMS,MEC,PVO,ESM,SNC,777
MCH,PVO,UIO,LOH,TPC,BAE146
MEC,UIO,SNC,SCY,TUA,DC8
PVO,SNC,TPC,LGQ,ESM,F50
UIO,TPC,TUA,LTX,LOH,MD11
SNC,TUA,ESM,TPN,SCY,A400M
TPC,ESM,LOH,PTZ,LGQ,C212
TUA,LOH,SCY,ALY,LTX,V22
ESM,SCY,LGQ,ABS,TPN,BB1
LOH,LGQ,LTX,CAI,PTZ,BA10
SCY,LTX,TPN,HRG,ALY,SIS99
LGQ,TPN,PTZ,EGR,ABS,SAH
LTX,PTZ,ALY,LXR,CAI,A319
TPN,ALY,ABS,MUH,HRG,A320
PTZ,ABS,CAI,PSD,EGR,A321
ALY,CAI,HRG,SKV,LXR,A330
ABS,HRG,EGR,ASW,MUH,737
CAI,EGR,LXR,ELT,PSD,747
HRG,LXR,MUH,HBE,SKV,757
EGR,MUH,PSD,SSH,ASW,767
LXR,PSD,SKV,RMF,ELT,777
MUH,SKV,ASW,TCP,HBE,BAE146
PSD,ASW,ELT,ATZ,SSH,DC8
SKV,ELT,HBE,AAC,RMF,F50
ASW,HBE,SSH,GSQ,TCP,MD11
ELT,SSH,RMF,DBB,ATZ,A400M
HBE,RMF,TCP,HMB,AAC,C212
SSH,TCP,ATZ,SAL,GSQ,V22
RMF,ATZ,AAC,BSG,DBB,BB1
TCP,AAC,GSQ,SSG,HMB,BA10
ATZ,GSQ,DBB,ASA,SAL,SIS99
AAC,DBB,HMB,ASM,BSG,SAH
GSQ,HMB,SAL,MSW,SSG,A319
DBB,SAL,BSG,KDL,ASA,A320
HMB,BSG,SSG,URE,ASM,A321
SAL,SSG,ASA,EPU,MSW,A330
BSG,ASA,ASM,TLL,KDL,737
SSG,ASM,MSW,TAY,URE,747
ASA,MSW,KDL,ADD,EPU,757
ASM,KDL,URE,AMH,TLL,767
MSW,URE,EPU,AXU,TAY,777
KDL,EPU,TLL,BJR,ADD,BAE146
URE,TLL,TAY,DIR,AMH,DC8
EPU,TAY,ADD,GMB,AXU,F50
TLL,ADD,AMH,GDQ,BJR,MD11
TAY,AMH,AXU,JIM,DIR,A400M
ADD,AXU,BJR,LLI,GMB,C212
AMH,BJR,DIR,MQX,GDQ,V22
AXU,DIR,GMB,ASO,JIM,BB1
BJR,GMB,GDQ,TIE,LLI,BA10
DIR,GDQ,JIM,MTF,MQX,SIS99
GMB,JIM,LLI,ABK,ASO,SAH
GDQ,LLI,MQX,GOR,TIE,A319
JIM,MQX,ASO,GDE,MTF,A320
LLI,ASO,TIE,DEM,ABK,A321
MQX,TIE,MTF,DSE,GOR,A330
ASO,MTF,ABK,BEI,GDE,737
TIE,ABK,GOR,BCO,DEM,747
MTF,GOR,GDE,SHC,DSE,757
ABK,GDE,DEM,HIL,BEI,767
GOR,DEM,DSE,AWA,BCO,777
GDE,DSE,BEI,JIJ,SHC,BAE146
DEM,BEI,BCO,MKS,HIL,DC8
DSE,BCO,SHC,DBM,AWA,F50
BEI,SHC,HIL,DBT,JIJ,MD11
BCO,HIL,AWA,QHR,MKS,A400M
SHC,AWA,JIJ,GOB,DBM,C212
HIL,JIJ,MKS,HUE,DBT,V22
AWA,MKS,DBM,MPN,QHR,BB1
JIJ,DBM,DBT,PSY,GOB,BA10
MKS,DBT,QHR,FAE,HUE,SIS99
DBM,QHR,GOB,NAN,MPN,SAH
DBT,GOB,HUE,SUV,PSY,A319
QHR,HUE,MPN,LEV,FAE,A320
GOB,MPN,PSY,VBV,NAN,A321
HUE,PSY,FAE,SVU,SUV,A330
MPN,FAE,NAN,RTA,LEV,737
PSY,NAN,SUV,KXF,VBV,747
FAE,SUV,LEV,TVU,SVU,757
NAN,LEV,VBV,LBS,RTA,767
SUV,VBV,SVU,LKB,KXF,777
LEV,SVU,RTA,NGI,TVU,BAE146
VBV,RTA,KXF,MFJ,LBS,DC8
SVU,KXF,TVU,MNF,LKB,F50
RTA,TVU,LBS,KDV,NGI,MD11
KXF,LBS,LKB,PTF,MFJ,A400M
TVU,LKB,NGI,ICI,MNF,C212
LBS,NGI,MFJ,ENF,KDV,V22
LKB,MFJ,MNF,KEV,PTF,BB1
NGI,MNF,KDV,HEM,ICI,BA10
MFJ,KDV,PTF,HEL,ENF,SIS99
MNF,PTF,ICI,HYV,KEV,SAH
KDV,ICI,ENF,IVL,HEM,A319
PTF,ENF,KEV,JOE,HEL,A320
ICI,KEV,HEM,JYV,HYV,A321
ENF,HEM,HEL,KAU,IVL,A330
KEV,HEL,HYV,KEM,JOE,737
HEM,HYV,IVL,KAJ,JYV,747
HEL,IVL,JOE,KOK,KAU,757
HYV,JOE,JYV,KAO,KEM,767
IVL,JYV,KAU,KTT,KAJ,777
JOE,KAU,KEM,KUO,KOK,BAE146
JYV,KEM,KAJ,LPP,KAO,DC8
KAU,KAJ,KOK,MHQ,KTT,F50
KEM,KOK,KAO,MIK,KUO,MD11
KAJ,KAO,KTT,OUL,LPP,A400M
KOK,KTT,KUO,POR,MHQ,C212
KAO,KUO,LPP,RVN,MIK,V22
KTT,LPP,MHQ,SVL,OUL,BB1
KUO,MHQ,MIK,SOT,POR,BA10
LPP,MIK,OUL,TMP,RVN,SIS99
MHQ,OUL,POR,TKU,SVL,SAH
MIK,POR,RVN,QVY,SOT,A319
OUL,RVN,SVL,VAA,TMP,A320
POR,SVL,SOT,VRK,TKU,A321
RVN,SOT,TMP,SJY,QVY,A330
SVL,TMP,TKU,HEN,VAA,737
SOT,TKU,QVY,CQF,VRK,747
TMP,QVY,VAA,LTQ,SJY,757
TKU,VAA,VRK,AGF,HEN,767
QVY,VRK,SJY,BOD,CQF,777
VAA,SJY,HEN,EGC,LTQ,BAE146
VRK,HEN,CQF,CNG,AGF,DC8
SJY,CQF,LTQ,PIS,BOD,F50
HEN,LTQ,AGF,LIG,EGC,MD11
CQF,AGF,BOD,NIT,CNG,A400M
LTQ,BOD,EGC,TLS,PIS,C212
AGF,EGC,CNG,PUF,LIG,V22
BOD,CNG,PIS,LDE,NIT,BB1
EGC,PIS,LIG,ANG,TLS,BA10
CNG,LIG,NIT,BVE,PUF,SIS99
